Week,Day,Hour,Building,Demand_Prediction,Pressure_Multiplier,Timestep
1,Wednesday,18,Siebel Center for CS,0.317,1.0,66
1,Wednesday,18,Siebel Center for Design,0.119,1.0,66
1,Wednesday,19,Grainger Library,0.416,1.0,67
1,Wednesday,19,Funk Library,0.102,1.0,67
1,Wednesday,19,Main Library,0.252,1.0,67
1,Wednesday,19,Illini Union,0.615,1.0,67
1,Wednesday,19,CIF,0.367,1.0,67
1,Wednesday,19,BIF,0.202,1.0,67
1,Wednesday,19,Siebel Center for CS,0.238,1.0,67
1,Wednesday,19,Siebel Center for Design,0.065,1.0,67
1,Wednesday,20,Grainger Library,0.288,1.0,68
1,Wednesday,20,Funk Library,0.049,1.0,68
1,Wednesday,20,Main Library,0.161,1.0,68
1,Wednesday,20,Illini Union,0.52,1.0,68
1,Wednesday,20,CIF,0.254,1.0,68
1,Wednesday,20,BIF,0.129,1.0,68
1,Wednesday,20,Siebel Center for CS,0.165,1.0,68
1,Wednesday,20,Siebel Center for Design,0.031,1.0,68
1,Wednesday,21,Grainger Library,0.184,1.0,69
1,Wednesday,21,Funk Library,0.021,1.0,69
1,Wednesday,21,Main Library,0.095,1.0,69
1,Wednesday,21,Illini Union,0.394,1.0,69
1,Wednesday,21,CIF,0.162,1.0,69
1,Wednesday,21,BIF,0.076,1.0,69
1,Wednesday,21,Siebel Center for CS,0.105,1.0,69
1,Wednesday,21,Siebel Center for Design,0.014,1.0,69
1,Wednesday,22,Grainger Library,0.108,1.0,70
1,Wednesday,22,Funk Library,0.008,1.0,70
1,Wednesday,22,Main Library,0.051,1.0,70
1,Wednesday,22,Illini Union,0.267,1.0,70
1,Wednesday,22,CIF,0.096,1.0,70
1,Wednesday,22,BIF,0.041,1.0,70
1,Wednesday,22,Siebel Center for CS,-1.0,1.0,70
1,Wednesday,22,Siebel Center for Design,0.005,1.0,70
1,Wednesday,23,Grainger Library,0.059,1.0,71
1,Wednesday,23,Funk Library,0.003,1.0,71
1,Wednesday,23,Main Library,-1.0,1.0,71
1,Wednesday,23,Illini Union,-1.0,1.0,71
1,Wednesday,23,CIF,-1.0,1.0,71
1,Wednesday,23,BIF,0.021,1.0,71
1,Wednesday,23,Siebel Center for CS,-1.0,1.0,71
1,Wednesday,23,Siebel Center for Design,0.002,1.0,71
1,Thursday,0,Grainger Library,0.0,1.0,72
1,Thursday,0,Funk Library,0.0,1.0,72
1,Thursday,0,Main Library,-1.0,1.0,72
1,Thursday,0,Illini Union,-1.0,1.0,72
1,Thursday,0,CIF,-1.0,1.0,72
1,Thursday,0,BIF,-1.0,1.0,72
1,Thursday,0,Siebel Center for CS,-1.0,1.0,72
1,Thursday,0,Siebel Center for Design,-1.0,1.0,72
1,Thursday,1,Grainger Library,0.0,1.0,73
1,Thursday,1,Funk Library,0.0,1.0,73
1,Thursday,1,Main Library,-1.0,1.0,73
1,Thursday,1,Illini Union,-1.0,1.0,73
1,Thursday,1,CIF,-1.0,1.0,73
1,Thursday,1,BIF,-1.0,1.0,73
1,Thursday,1,Siebel Center for CS,-1.0,1.0,73
1,Thursday,1,Siebel Center for Design,-1.0,1.0,73
1,Thursday,2,Grainger Library,0.001,1.0,74
1,Thursday,2,Funk Library,-1.0,1.0,74
1,Thursday,2,Main Library,-1.0,1.0,74
1,Thursday,2,Illini Union,-1.0,1.0,74
1,Thursday,2,CIF,-1.0,1.0,74
1,Thursday,2,BIF,-1.0,1.0,74
1,Thursday,2,Siebel Center for CS,-1.0,1.0,74
1,Thursday,2,Siebel Center for Design,-1.0,1.0,74
1,Thursday,3,Grainger Library,0.002,1.0,75
1,Thursday,3,Funk Library,-1.0,1.0,75
1,Thursday,3,Main Library,-1.0,1.0,75
1,Thursday,3,Illini Union,-1.0,1.0,75
1,Thursday,3,CIF,-1.0,1.0,75
1,Thursday,3,BIF,-1.0,1.0,75
1,Thursday,3,Siebel Center for CS,-1.0,1.0,75
1,Thursday,3,Siebel Center for Design,-1.0,1.0,75
1,Thursday,4,Grainger Library,0.006,1.0,76
1,Thursday,4,Funk Library,-1.0,1.0,76
1,Thursday,4,Main Library,-1.0,1.0,76
1,Thursday,4,Illini Union,-1.0,1.0,76
1,Thursday,4,CIF,-1.0,1.0,76
1,Thursday,4,BIF,-1.0,1.0,76
1,Thursday,4,Siebel Center for CS,-1.0,1.0,76
1,Thursday,4,Siebel Center for Design,-1.0,1.0,76
1,Thursday,5,Grainger Library,0.014,1.0,77
1,Thursday,5,Funk Library,-1.0,1.0,77
1,Thursday,5,Main Library,-1.0,1.0,77
1,Thursday,5,Illini Union,-1.0,1.0,77
1,Thursday,5,CIF,-1.0,1.0,77
1,Thursday,5,BIF,-1.0,1.0,77
1,Thursday,5,Siebel Center for CS,-1.0,1.0,77
1,Thursday,5,Siebel Center for Design,-1.0,1.0,77
1,Thursday,6,Grainger Library,0.029,1.0,78
1,Thursday,6,Funk Library,-1.0,1.0,78
1,Thursday,6,Main Library,-1.0,1.0,78
1,Thursday,6,Illini Union,-1.0,1.0,78
1,Thursday,6,CIF,-1.0,1.0,78
1,Thursday,6,BIF,0.041,1.0,78
1,Thursday,6,Siebel Center for CS,-1.0,1.0,78
1,Thursday,6,Siebel Center for Design,-1.0,1.0,78
1,Thursday,7,Grainger Library,0.059,1.0,79
1,Thursday,7,Funk Library,-1.0,1.0,79
1,Thursday,7,Main Library,-1.0,1.0,79
1,Thursday,7,Illini Union,0.033,1.0,79
1,Thursday,7,CIF,0.052,1.0,79
1,Thursday,7,BIF,0.076,1.0,79
1,Thursday,7,Siebel Center for CS,0.034,1.0,79
1,Thursday,7,Siebel Center for Design,0.031,1.0,79
1,Thursday,8,Grainger Library,0.108,1.0,80
1,Thursday,8,Funk Library,0.102,1.0,80
1,Thursday,8,Main Library,0.161,1.0,80
1,Thursday,8,Illini Union,0.102,1.0,80
1,Thursday,8,CIF,0.096,1.0,80
1,Thursday,8,BIF,0.129,1.0,80
1,Thursday,8,Siebel Center for CS,0.062,1.0,80
1,Thursday,8,Siebel Center for Design,0.065,1.0,80
1,Thursday,9,Grainger Library,0.184,1.0,81
1,Thursday,9,Funk Library,0.187,1.0,81
1,Thursday,9,Main Library,0.252,1.0,81
1,Thursday,9,Illini Union,0.243,1.0,81
1,Thursday,9,CIF,0.162,1.0,81
1,Thursday,9,BIF,0.202,1.0,81
1,Thursday,9,Siebel Center for CS,0.105,1.0,81
1,Thursday,9,Siebel Center for Design,0.119,1.0,81
1,Thursday,10,Grainger Library,0.288,1.0,82
1,Thursday,10,Funk Library,0.308,1.0,82
1,Thursday,10,Main Library,0.364,1.0,82
1,Thursday,10,Illini Union,0.455,1.0,82
1,Thursday,10,CIF,0.254,1.0,82
1,Thursday,10,BIF,0.291,1.0,82
1,Thursday,10,Siebel Center for CS,0.165,1.0,82
1,Thursday,10,Siebel Center for Design,0.196,1.0,82
1,Thursday,11,Grainger Library,0.416,1.0,83
1,Thursday,11,Funk Library,0.455,1.0,83
1,Thursday,11,Main Library,0.485,1.0,83
1,Thursday,11,Illini Union,0.662,1.0,83
1,Thursday,11,CIF,0.367,1.0,83
1,Thursday,11,BIF,0.388,1.0,83
1,Thursday,11,Siebel Center for CS,0.238,1.0,83
1,Thursday,11,Siebel Center for Design,0.289,1.0,83
1,Thursday,12,Grainger Library,0.554,1.0,84
1,Thursday,12,Funk Library,0.601,1.0,84
1,Thursday,12,Main Library,0.595,1.0,84
1,Thursday,12,Illini Union,0.75,1.0,84
1,Thursday,12,CIF,0.489,1.0,84
1,Thursday,12,BIF,0.476,1.0,84
1,Thursday,12,Siebel Center for CS,0.317,1.0,84
1,Thursday,12,Siebel Center for Design,0.382,1.0,84
1,Thursday,13,Grainger Library,0.679,1.0,85
1,Thursday,13,Funk Library,0.709,1.0,85
1,Thursday,13,Main Library,0.672,1.0,85
1,Thursday,13,Illini Union,0.662,1.0,85
1,Thursday,13,CIF,0.6,1.0,85
1,Thursday,13,BIF,0.538,1.0,85
1,Thursday,13,Siebel Center for CS,0.388,1.0,85
1,Thursday,13,Siebel Center for Design,0.451,1.0,85
1,Thursday,14,Grainger Library,0.768,1.0,86
1,Thursday,14,Funk Library,0.75,1.0,86
1,Thursday,14,Main Library,0.7,1.0,86
1,Thursday,14,Illini Union,0.455,1.0,86
1,Thursday,14,CIF,0.678,1.0,86
1,Thursday,14,BIF,0.56,1.0,86
1,Thursday,14,Siebel Center for CS,0.439,1.0,86
1,Thursday,14,Siebel Center for Design,0.477,1.0,86
1,Thursday,15,Grainger Library,0.8,1.0,87
1,Thursday,15,Funk Library,0.709,1.0,87
1,Thursday,15,Main Library,0.672,1.0,87
1,Thursday,15,Illini Union,0.394,1.0,87
1,Thursday,15,CIF,0.706,1.0,87
1,Thursday,15,BIF,0.538,1.0,87
1,Thursday,15,Siebel Center for CS,0.457,1.0,87
1,Thursday,15,Siebel Center for Design,0.451,1.0,87
1,Thursday,16,Grainger Library,0.768,1.0,88
1,Thursday,16,Funk Library,0.601,1.0,88
1,Thursday,16,Main Library,0.595,1.0,88
1,Thursday,16,Illini Union,0.52,1.0,88
1,Thursday,16,CIF,0.678,1.0,88
1,Thursday,16,BIF,0.476,1.0,88
1,Thursday,16,Siebel Center for CS,0.439,1.0,88
1,Thursday,16,Siebel Center for Design,0.382,1.0,88
1,Thursday,17,Grainger Library,0.679,1.0,89
1,Thursday,17,Funk Library,0.455,1.0,89
1,Thursday,17,Main Library,0.485,1.0,89
1,Thursday,17,Illini Union,0.615,1.0,89
1,Thursday,17,CIF,0.6,1.0,89
1,Thursday,17,BIF,0.388,1.0,89
1,Thursday,17,Siebel Center for CS,0.388,1.0,89
1,Thursday,17,Siebel Center for Design,0.289,1.0,89
1,Thursday,18,Grainger Library,0.554,1.0,90
1,Thursday,18,Funk Library,0.308,1.0,90
1,Thursday,18,Main Library,0.364,1.0,90
1,Thursday,18,Illini Union,0.65,1.0,90
1,Thursday,18,CIF,0.489,1.0,90
1,Thursday,18,BIF,0.291,1.0,90
1,Thursday,18,Siebel Center for CS,0.317,1.0,90
1,Thursday,18,Siebel Center for Design,0.196,1.0,90
1,Thursday,19,Grainger Library,0.416,1.0,91
1,Thursday,19,Funk Library,0.187,1.0,91
1,Thursday,19,Main Library,0.252,1.0,91
1,Thursday,19,Illini Union,0.615,1.0,91
1,Thursday,19,CIF,0.367,1.0,91
1,Thursday,19,BIF,0.202,1.0,91
1,Thursday,19,Siebel Center for CS,0.238,1.0,91
1,Thursday,19,Siebel Center for Design,0.119,1.0,91
1,Thursday,20,Grainger Library,0.288,1.0,92
1,Thursday,20,Funk Library,0.102,1.0,92
1,Thursday,20,Main Library,0.161,1.0,92
1,Thursday,20,Illini Union,0.52,1.0,92
1,Thursday,20,CIF,0.254,1.0,92
1,Thursday,20,BIF,0.129,1.0,92
1,Thursday,20,Siebel Center for CS,0.165,1.0,92
1,Thursday,20,Siebel Center for Design,0.065,1.0,92
1,Thursday,21,Grainger Library,0.184,1.0,93
1,Thursday,21,Funk Library,0.049,1.0,93
1,Thursday,21,Main Library,0.095,1.0,93
1,Thursday,21,Illini Union,0.394,1.0,93
1,Thursday,21,CIF,0.162,1.0,93
1,Thursday,21,BIF,0.076,1.0,93
1,Thursday,21,Siebel Center for CS,0.105,1.0,93
1,Thursday,21,Siebel Center for Design,0.031,1.0,93
1,Thursday,22,Grainger Library,0.108,1.0,94
1,Thursday,22,Funk Library,0.021,1.0,94
1,Thursday,22,Main Library,0.051,1.0,94
1,Thursday,22,Illini Union,0.267,1.0,94
1,Thursday,22,CIF,0.096,1.0,94
1,Thursday,22,BIF,0.041,1.0,94
1,Thursday,22,Siebel Center for CS,-1.0,1.0,94
1,Thursday,22,Siebel Center for Design,0.014,1.0,94
1,Thursday,23,Grainger Library,0.059,1.0,95
1,Thursday,23,Funk Library,0.008,1.0,95
1,Thursday,23,Main Library,-1.0,1.0,95
1,Thursday,23,Illini Union,-1.0,1.0,95
1,Thursday,23,CIF,-1.0,1.0,95
1,Thursday,23,BIF,0.021,1.0,95
1,Thursday,23,Siebel Center for CS,-1.0,1.0,95
1,Thursday,23,Siebel Center for Design,0.005,1.0,95
1,Friday,0,Grainger Library,0.0,1.0,96
1,Friday,0,Funk Library,0.0,1.0,96
1,Friday,0,Main Library,-1.0,1.0,96
1,Friday,0,Illini Union,-1.0,1.0,96
1,Friday,0,CIF,-1.0,1.0,96
1,Friday,0,BIF,-1.0,1.0,96
1,Friday,0,Siebel Center for CS,-1.0,1.0,96
1,Friday,0,Siebel Center for Design,-1.0,1.0,96
1,Friday,1,Grainger Library,0.0,1.0,97
1,Friday,1,Funk Library,0.001,1.0,97
1,Friday,1,Main Library,-1.0,1.0,97
1,Friday,1,Illini Union,-1.0,1.0,97
1,Friday,1,CIF,-1.0,1.0,97
1,Friday,1,BIF,-1.0,1.0,97
1,Friday,1,Siebel Center for CS,-1.0,1.0,97
1,Friday,1,Siebel Center for Design,-1.0,1.0,97
1,Friday,2,Grainger Library,0.001,1.0,98
1,Friday,2,Funk Library,-1.0,1.0,98
1,Friday,2,Main Library,-1.0,1.0,98
1,Friday,2,Illini Union,-1.0,1.0,98
1,Friday,2,CIF,-1.0,1.0,98
1,Friday,2,BIF,-1.0,1.0,98
1,Friday,2,Siebel Center for CS,-1.0,1.0,98
1,Friday,2,Siebel Center for Design,-1.0,1.0,98
1,Friday,3,Grainger Library,0.002,1.0,99
1,Friday,3,Funk Library,-1.0,1.0,99
1,Friday,3,Main Library,-1.0,1.0,99
1,Friday,3,Illini Union,-1.0,1.0,99
1,Friday,3,CIF,-1.0,1.0,99
1,Friday,3,BIF,-1.0,1.0,99
1,Friday,3,Siebel Center for CS,-1.0,1.0,99
1,Friday,3,Siebel Center for Design,-1.0,1.0,99
1,Friday,4,Grainger Library,0.006,1.0,100
1,Friday,4,Funk Library,-1.0,1.0,100
1,Friday,4,Main Library,-1.0,1.0,100
1,Friday,4,Illini Union,-1.0,1.0,100
1,Friday,4,CIF,-1.0,1.0,100
1,Friday,4,BIF,-1.0,1.0,100
1,Friday,4,Siebel Center for CS,-1.0,1.0,100
1,Friday,4,Siebel Center for Design,-1.0,1.0,100
1,Friday,5,Grainger Library,0.014,1.0,101
1,Friday,5,Funk Library,-1.0,1.0,101
1,Friday,5,Main Library,-1.0,1.0,101
1,Friday,5,Illini Union,-1.0,1.0,101
1,Friday,5,CIF,-1.0,1.0,101
1,Friday,5,BIF,-1.0,1.0,101
1,Friday,5,Siebel Center for CS,-1.0,1.0,101
1,Friday,5,Siebel Center for Design,-1.0,1.0,101
1,Friday,6,Grainger Library,0.029,1.0,102
1,Friday,6,Funk Library,-1.0,1.0,102
1,Friday,6,Main Library,-1.0,1.0,102
1,Friday,6,Illini Union,-1.0,1.0,102
1,Friday,6,CIF,-1.0,1.0,102
1,Friday,6,BIF,0.041,1.0,102
1,Friday,6,Siebel Center for CS,-1.0,1.0,102
1,Friday,6,Siebel Center for Design,-1.0,1.0,102
1,Friday,7,Grainger Library,0.059,1.0,103
1,Friday,7,Funk Library,-1.0,1.0,103
1,Friday,7,Main Library,-1.0,1.0,103
1,Friday,7,Illini Union,0.033,1.0,103
1,Friday,7,CIF,0.052,1.0,103
1,Friday,7,BIF,0.076,1.0,103
1,Friday,7,Siebel Center for CS,0.034,1.0,103
1,Friday,7,Siebel Center for Design,0.119,1.0,103
1,Friday,8,Grainger Library,0.108,1.0,104
1,Friday,8,Funk Library,0.308,1.0,104
1,Friday,8,Main Library,0.161,1.0,104
1,Friday,8,Illini Union,0.102,1.0,104
1,Friday,8,CIF,0.096,1.0,104
1,Friday,8,BIF,0.129,1.0,104
1,Friday,8,Siebel Center for CS,0.062,1.0,104
1,Friday,8,Siebel Center for Design,0.196,1.0,104
1,Friday,9,Grainger Library,0.184,1.0,105
1,Friday,9,Funk Library,0.455,1.0,105
1,Friday,9,Main Library,0.252,1.0,105
1,Friday,9,Illini Union,0.243,1.0,105
1,Friday,9,CIF,0.162,1.0,105
1,Friday,9,BIF,0.202,1.0,105
1,Friday,9,Siebel Center for CS,0.105,1.0,105
1,Friday,9,Siebel Center for Design,0.289,1.0,105
1,Friday,10,Grainger Library,0.288,1.0,106
1,Friday,10,Funk Library,0.601,1.0,106
1,Friday,10,Main Library,0.364,1.0,106
1,Friday,10,Illini Union,0.455,1.0,106
1,Friday,10,CIF,0.254,1.0,106
1,Friday,10,BIF,0.291,1.0,106
1,Friday,10,Siebel Center for CS,0.165,1.0,106
1,Friday,10,Siebel Center for Design,0.382,1.0,106
1,Friday,11,Grainger Library,0.416,1.0,107
1,Friday,11,Funk Library,0.709,1.0,107
1,Friday,11,Main Library,0.485,1.0,107
1,Friday,11,Illini Union,0.662,1.0,107
1,Friday,11,CIF,0.367,1.0,107
1,Friday,11,BIF,0.388,1.0,107
1,Friday,11,Siebel Center for CS,0.238,1.0,107
1,Friday,11,Siebel Center for Design,0.451,1.0,107
1,Friday,12,Grainger Library,0.554,1.0,108
1,Friday,12,Funk Library,0.75,1.0,108
1,Friday,12,Main Library,0.595,1.0,108
1,Friday,12,Illini Union,0.75,1.0,108
1,Friday,12,CIF,0.489,1.0,108
1,Friday,12,BIF,0.476,1.0,108
1,Friday,12,Siebel Center for CS,0.317,1.0,108
1,Friday,12,Siebel Center for Design,0.477,1.0,108
1,Friday,13,Grainger Library,0.679,1.0,109
1,Friday,13,Funk Library,0.709,1.0,109
1,Friday,13,Main Library,0.672,1.0,109
1,Friday,13,Illini Union,0.662,1.0,109
1,Friday,13,CIF,0.6,1.0,109
1,Friday,13,BIF,0.538,1.0,109
1,Friday,13,Siebel Center for CS,0.388,1.0,109
1,Friday,13,Siebel Center for Design,0.451,1.0,109
1,Friday,14,Grainger Library,0.768,1.0,110
1,Friday,14,Funk Library,0.601,1.0,110
1,Friday,14,Main Library,0.7,1.0,110
1,Friday,14,Illini Union,0.455,1.0,110
1,Friday,14,CIF,0.678,1.0,110
1,Friday,14,BIF,0.56,1.0,110
1,Friday,14,Siebel Center for CS,0.439,1.0,110
1,Friday,14,Siebel Center for Design,0.382,1.0,110
1,Friday,15,Grainger Library,0.8,1.0,111
1,Friday,15,Funk Library,0.455,1.0,111
1,Friday,15,Main Library,0.672,1.0,111
1,Friday,15,Illini Union,0.394,1.0,111
1,Friday,15,CIF,0.706,1.0,111
1,Friday,15,BIF,0.538,1.0,111
1,Friday,15,Siebel Center for CS,0.457,1.0,111
1,Friday,15,Siebel Center for Design,0.289,1.0,111
1,Friday,16,Grainger Library,0.768,1.0,112
1,Friday,16,Funk Library,0.308,1.0,112
1,Friday,16,Main Library,0.595,1.0,112
1,Friday,16,Illini Union,0.52,1.0,112
1,Friday,16,CIF,0.678,1.0,112
1,Friday,16,BIF,0.476,1.0,112
1,Friday,16,Siebel Center for CS,0.439,1.0,112
1,Friday,16,Siebel Center for Design,0.196,1.0,112
1,Friday,17,Grainger Library,0.679,1.0,113
1,Friday,17,Funk Library,0.187,1.0,113
1,Friday,17,Main Library,0.485,1.0,113
1,Friday,17,Illini Union,0.615,1.0,113
1,Friday,17,CIF,0.6,1.0,113
1,Friday,17,BIF,0.388,1.0,113
1,Friday,17,Siebel Center for CS,0.388,1.0,113
1,Friday,17,Siebel Center for Design,0.119,1.0,113
1,Friday,18,Grainger Library,0.554,1.0,114
1,Friday,18,Funk Library,-1.0,1.0,114
1,Friday,18,Main Library,-1.0,1.0,114
1,Friday,18,Illini Union,0.65,1.0,114
1,Friday,18,CIF,0.489,1.0,114
1,Friday,18,BIF,0.291,1.0,114
1,Friday,18,Siebel Center for CS,0.317,1.0,114
1,Friday,18,Siebel Center for Design,0.065,1.0,114
1,Friday,19,Grainger Library,0.416,1.0,115
1,Friday,19,Funk Library,-1.0,1.0,115
1,Friday,19,Main Library,-1.0,1.0,115
1,Friday,19,Illini Union,0.615,1.0,115
1,Friday,19,CIF,0.367,1.0,115
1,Friday,19,BIF,0.202,1.0,115
1,Friday,19,Siebel Center for CS,0.238,1.0,115
1,Friday,19,Siebel Center for Design,0.031,1.0,115
1,Friday,20,Grainger Library,0.288,1.0,116
1,Friday,20,Funk Library,-1.0,1.0,116
1,Friday,20,Main Library,-1.0,1.0,116
1,Friday,20,Illini Union,0.52,1.0,116
1,Friday,20,CIF,0.254,1.0,116
1,Friday,20,BIF,-1.0,1.0,116
1,Friday,20,Siebel Center for CS,0.165,1.0,116
1,Friday,20,Siebel Center for Design,0.014,1.0,116
1,Friday,21,Grainger Library,0.184,1.0,117
1,Friday,21,Funk Library,-1.0,1.0,117
1,Friday,21,Main Library,-1.0,1.0,117
1,Friday,21,Illini Union,0.394,1.0,117
1,Friday,21,CIF,-1.0,1.0,117
1,Friday,21,BIF,-1.0,1.0,117
1,Friday,21,Siebel Center for CS,0.105,1.0,117
1,Friday,21,Siebel Center for Design,0.005,1.0,117
1,Friday,22,Grainger Library,0.108,1.0,118
1,Friday,22,Funk Library,-1.0,1.0,118
1,Friday,22,Main Library,-1.0,1.0,118
1,Friday,22,Illini Union,0.267,1.0,118
1,Friday,22,CIF,-1.0,1.0,118
1,Friday,22,BIF,-1.0,1.0,118
1,Friday,22,Siebel Center for CS,-1.0,1.0,118
1,Friday,22,Siebel Center for Design,0.002,1.0,118
1,Friday,23,Grainger Library,0.059,1.0,119
1,Friday,23,Funk Library,-1.0,1.0,119
1,Friday,23,Main Library,-1.0,1.0,119
1,Friday,23,Illini Union,-1.0,1.0,119
1,Friday,23,CIF,-1.0,1.0,119
1,Friday,23,BIF,-1.0,1.0,119
1,Friday,23,Siebel Center for CS,-1.0,1.0,119
1,Friday,23,Siebel Center for Design,0.001,1.0,119
1,Saturday,0,Grainger Library,-1.0,1.0,120
1,Saturday,0,Funk Library,-1.0,1.0,120
1,Saturday,0,Main Library,-1.0,1.0,120
1,Saturday,0,Illini Union,-1.0,1.0,120
1,Saturday,0,CIF,-1.0,1.0,120
1,Saturday,0,BIF,-1.0,1.0,120
1,Saturday,0,Siebel Center for CS,-1.0,1.0,120
1,Saturday,0,Siebel Center for Design,-1.0,1.0,120
1,Saturday,1,Grainger Library,-1.0,1.0,121
1,Saturday,1,Funk Library,-1.0,1.0,121
1,Saturday,1,Main Library,-1.0,1.0,121
1,Saturday,1,Illini Union,-1.0,1.0,121
1,Saturday,1,CIF,-1.0,1.0,121
1,Saturday,1,BIF,-1.0,1.0,121
1,Saturday,1,Siebel Center for CS,-1.0,1.0,121
1,Saturday,1,Siebel Center for Design,-1.0,1.0,121
1,Saturday,2,Grainger Library,-1.0,1.0,122
1,Saturday,2,Funk Library,-1.0,1.0,122
1,Saturday,2,Main Library,-1.0,1.0,122
1,Saturday,2,Illini Union,-1.0,1.0,122
1,Saturday,2,CIF,-1.0,1.0,122
1,Saturday,2,BIF,-1.0,1.0,122
1,Saturday,2,Siebel Center for CS,-1.0,1.0,122
1,Saturday,2,Siebel Center for Design,-1.0,1.0,122
1,Saturday,3,Grainger Library,-1.0,1.0,123
1,Saturday,3,Funk Library,-1.0,1.0,123
1,Saturday,3,Main Library,-1.0,1.0,123
1,Saturday,3,Illini Union,-1.0,1.0,123
1,Saturday,3,CIF,-1.0,1.0,123
1,Saturday,3,BIF,-1.0,1.0,123
1,Saturday,3,Siebel Center for CS,-1.0,1.0,123
1,Saturday,3,Siebel Center for Design,-1.0,1.0,123
1,Saturday,4,Grainger Library,-1.0,1.0,124
1,Saturday,4,Funk Library,-1.0,1.0,124
1,Saturday,4,Main Library,-1.0,1.0,124
1,Saturday,4,Illini Union,-1.0,1.0,124
1,Saturday,4,CIF,-1.0,1.0,124
1,Saturday,4,BIF,-1.0,1.0,124
1,Saturday,4,Siebel Center for CS,-1.0,1.0,124
1,Saturday,4,Siebel Center for Design,-1.0,1.0,124
1,Saturday,5,Grainger Library,-1.0,1.0,125
1,Saturday,5,Funk Library,-1.0,1.0,125
1,Saturday,5,Main Library,-1.0,1.0,125
1,Saturday,5,Illini Union,-1.0,1.0,125
1,Saturday,5,CIF,-1.0,1.0,125
1,Saturday,5,BIF,-1.0,1.0,125
1,Saturday,5,Siebel Center for CS,-1.0,1.0,125
1,Saturday,5,Siebel Center for Design,-1.0,1.0,125
1,Saturday,6,Grainger Library,-1.0,1.0,126
1,Saturday,6,Funk Library,-1.0,1.0,126
1,Saturday,6,Main Library,-1.0,1.0,126
1,Saturday,6,Illini Union,-1.0,1.0,126
1,Saturday,6,CIF,-1.0,1.0,126
1,Saturday,6,BIF,0.012,1.0,126
1,Saturday,6,Siebel Center for CS,-1.0,1.0,126
1,Saturday,6,Siebel Center for Design,-1.0,1.0,126
1,Saturday,7,Grainger Library,-1.0,1.0,127
1,Saturday,7,Funk Library,-1.0,1.0,127
1,Saturday,7,Main Library,-1.0,1.0,127
1,Saturday,7,Illini Union,0.02,1.0,127
1,Saturday,7,CIF,-1.0,1.0,127
1,Saturday,7,BIF,0.023,1.0,127
1,Saturday,7,Siebel Center for CS,0.017,1.0,127
1,Saturday,7,Siebel Center for Design,0.013,1.0,127
1,Saturday,8,Grainger Library,-1.0,1.0,128
1,Saturday,8,Funk Library,-1.0,1.0,128
1,Saturday,8,Main Library,-1.0,1.0,128
1,Saturday,8,Illini Union,0.061,1.0,128
1,Saturday,8,CIF,-1.0,1.0,128
1,Saturday,8,BIF,0.039,1.0,128
1,Saturday,8,Siebel Center for CS,0.032,1.0,128
1,Saturday,8,Siebel Center for Design,0.026,1.0,128
1,Saturday,9,Grainger Library,-1.0,1.0,129
1,Saturday,9,Funk Library,-1.0,1.0,129
1,Saturday,9,Main Library,-1.0,1.0,129
1,Saturday,9,Illini Union,0.146,1.0,129
1,Saturday,9,CIF,0.083,1.0,129
1,Saturday,9,BIF,0.061,1.0,129
1,Saturday,9,Siebel Center for CS,0.054,1.0,129
1,Saturday,9,Siebel Center for Design,0.048,1.0,129
1,Saturday,10,Grainger Library,0.147,1.0,130
1,Saturday,10,Funk Library,0.123,1.0,130
1,Saturday,10,Main Library,-1.0,1.0,130
1,Saturday,10,Illini Union,0.273,1.0,130
1,Saturday,10,CIF,0.13,1.0,130
1,Saturday,10,BIF,0.087,1.0,130
1,Saturday,10,Siebel Center for CS,0.084,1.0,130
1,Saturday,10,Siebel Center for Design,0.078,1.0,130
1,Saturday,11,Grainger Library,0.212,1.0,131
1,Saturday,11,Funk Library,0.182,1.0,131
1,Saturday,11,Main Library,-1.0,1.0,131
1,Saturday,11,Illini Union,0.397,1.0,131
1,Saturday,11,CIF,0.187,1.0,131
1,Saturday,11,BIF,0.116,1.0,131
1,Saturday,11,Siebel Center for CS,0.121,1.0,131
1,Saturday,11,Siebel Center for Design,0.116,1.0,131
1,Saturday,12,Grainger Library,0.283,1.0,132
1,Saturday,12,Funk Library,0.24,1.0,132
1,Saturday,12,Main Library,-1.0,1.0,132
1,Saturday,12,Illini Union,0.45,1.0,132
1,Saturday,12,CIF,0.249,1.0,132
1,Saturday,12,BIF,0.143,1.0,132
1,Saturday,12,Siebel Center for CS,0.161,1.0,132
1,Saturday,12,Siebel Center for Design,0.153,1.0,132
1,Saturday,13,Grainger Library,0.347,1.0,133
1,Saturday,13,Funk Library,0.284,1.0,133
1,Saturday,13,Main Library,0.202,1.0,133
1,Saturday,13,Illini Union,0.397,1.0,133
1,Saturday,13,CIF,0.306,1.0,133
1,Saturday,13,BIF,0.161,1.0,133
1,Saturday,13,Siebel Center for CS,0.198,1.0,133
1,Saturday,13,Siebel Center for Design,0.181,1.0,133
1,Saturday,14,Grainger Library,0.392,1.0,134
1,Saturday,14,Funk Library,0.3,1.0,134
1,Saturday,14,Main Library,0.21,1.0,134
1,Saturday,14,Illini Union,0.273,1.0,134
1,Saturday,14,CIF,0.346,1.0,134
1,Saturday,14,BIF,0.168,1.0,134
1,Saturday,14,Siebel Center for CS,0.224,1.0,134
